timestamp,aqi,pm25,no2,co,o3,pm10,datetime,year,month,day,hour,day_of_week,week_of_year,date,season,pm25_category,no2_category,is_rush_hour
1641686400,1,0.55,4.11,243.66,59.37,0.91,2022-01-09 00:00:00,2022,1,9,0,6,1,2022-01-09,Winter,Good,Low,False
1641690000,1,0.54,3.6,243.66,59.37,0.93,2022-01-09 01:00:00,2022,1,9,1,6,1,2022-01-09,Winter,Good,Low,False
1641693600,1,0.55,3.56,243.66,60.8,0.96,2022-01-09 02:00:00,2022,1,9,2,6,1,2022-01-09,Winter,Good,Low,False
1641697200,1,0.58,3.86,247.0,61.51,1.0,2022-01-09 03:00:00,2022,1,9,3,6,1,2022-01-09,Winter,Good,Low,False
1641700800,1,0.63,4.33,247.0,60.8,1.1,2022-01-09 04:00:00,2022,1,9,4,6,1,2022-01-09,Winter,Good,Low,False
1641704400,1,0.72,5.14,250.34,59.37,1.26,2022-01-09 05:00:00,2022,1,9,5,6,1,2022-01-09,Winter,Good,Low,False
1641708000,1,0.88,6.6,250.34,57.22,1.53,2022-01-09 06:00:00,2022,1,9,6,6,1,2022-01-09,Winter,Good,Low,False
1641711600,1,1.32,12.0,260.35,51.5,2.12,2022-01-09 07:00:00,2022,1,9,7,6,1,2022-01-09,Winter,Good,Low,True
1641715200,1,1.76,18.51,270.37,45.78,2.67,2022-01-09 08:00:00,2022,1,9,8,6,1,2022-01-09,Winter,Good,Low,True
1641718800,1,1.99,21.76,273.7,42.56,2.95,2022-01-09 09:00:00,2022,1,9,9,6,1,2022-01-09,Winter,Good,Low,True
1641722400,1,2.06,21.59,273.7,43.63,3.02,2022-01-09 10:00:00,2022,1,9,10,6,1,2022-01-09,Winter,Good,Low,False
1641726000,1,1.87,17.82,270.37,47.92,2.8,2022-01-09 11:00:00,2022,1,9,11,6,1,2022-01-09,Winter,Good,Low,False
1641729600,1,1.59,13.88,260.35,55.07,2.41,2022-01-09 12:00:00,2022,1,9,12,6,1,2022-01-09,Winter,Good,Low,False
1641733200,1,1.32,10.8,253.68,62.94,1.99,2022-01-09 13:00:00,2022,1,9,13,6,1,2022-01-09,Winter,Good,Low,False
1641736800,1,1.51,13.19,257.02,61.51,2.19,2022-01-09 14:00:00,2022,1,9,14,6,1,2022-01-09,Winter,Good,Low,False
1641740400,1,1.75,16.96,260.35,57.22,2.48,2022-01-09 15:00:00,2022,1,9,15,6,1,2022-01-09,Winter,Good,Low,False
1641744000,1,2.4,27.42,270.37,43.99,3.24,2022-01-09 16:00:00,2022,1,9,16,6,1,2022-01-09,Winter,Good,Low,False
1641747600,2,3.55,43.53,290.39,23.96,4.49,2022-01-09 17:00:00,2022,1,9,17,6,1,2022-01-09,Winter,Good,Low,True
1641751200,2,4.76,56.89,310.42,8.85,5.79,2022-01-09 18:00:00,2022,1,9,18,6,1,2022-01-09,Winter,Good,Low,True
1641754800,2,6.21,63.75,333.79,1.88,7.38,2022-01-09 19:00:00,2022,1,9,19,6,1,2022-01-09,Winter,Fair,Low,True
1641758400,2,7.26,64.43,353.81,0.59,8.58,2022-01-09 20:00:00,2022,1,9,20,6,1,2022-01-09,Winter,Fair,Low,False
1641762000,2,7.54,63.06,357.15,0.64,8.95,2022-01-09 21:00:00,2022,1,9,21,6,1,2022-01-09,Winter,Fair,Low,False
1641765600,2,7.9,61.01,367.16,0.56,9.41,2022-01-09 22:00:00,2022,1,9,22,6,1,2022-01-09,Winter,Fair,Low,False
1641769200,2,8.18,58.95,373.84,0.3,9.79,2022-01-09 23:00:00,2022,1,9,23,6,1,2022-01-09,Winter,Fair,Low,False
1641772800,2,7.21,56.21,357.15,0.48,8.81,2022-01-10 00:00:00,2022,1,10,0,0,2,2022-01-10,Winter,Fair,Low,False
1641776400,2,6.91,52.09,350.48,0.34,8.55,2022-01-10 01:00:00,2022,1,10,1,0,2,2022-01-10,Winter,Fair,Low,False
1641780000,2,8.05,51.41,367.16,0.04,9.86,2022-01-10 02:00:00,2022,1,10,2,0,2,2022-01-10,Winter,Fair,Low,False
1641783600,2,9.74,52.09,390.53,0.0,11.77,2022-01-10 03:00:00,2022,1,10,3,0,2,2022-01-10,Winter,Fair,Low,False
1641787200,2,11.31,52.78,407.22,0.0,13.56,2022-01-10 04:00:00,2022,1,10,4,0,2,2022-01-10,Winter,Moderate,Low,False
1641790800,2,12.46,52.78,420.57,0.0,14.91,2022-01-10 05:00:00,2022,1,10,5,0,2,2022-01-10,Winter,Moderate,Low,False
1641794400,2,14.29,52.09,440.6,0.0,17.03,2022-01-10 06:00:00,2022,1,10,6,0,2,2022-01-10,Winter,Moderate,Low,False
1641798000,3,20.98,54.15,534.06,0.0,24.32,2022-01-10 07:00:00,2022,1,10,7,0,2,2022-01-10,Winter,Poor,Low,True
1641801600,4,31.96,58.95,674.25,0.0,35.94,2022-01-10 08:00:00,2022,1,10,8,0,2,2022-01-10,Winter,Very Poor,Low,True
1641805200,4,40.67,60.32,774.38,0.01,45.12,2022-01-10 09:00:00,2022,1,10,9,0,2,2022-01-10,Winter,Extremely Poor,Low,True
1641808800,4,35.47,58.26,700.95,0.08,40.34,2022-01-10 10:00:00,2022,1,10,10,0,2,2022-01-10,Winter,Extremely Poor,Low,False
1641812400,4,30.4,58.95,634.19,0.27,35.53,2022-01-10 11:00:00,2022,1,10,11,0,2,2022-01-10,Winter,Very Poor,Low,False
1641816000,3,23.87,56.89,547.41,0.6,28.95,2022-01-10 12:00:00,2022,1,10,12,0,2,2022-01-10,Winter,Poor,Low,False
1641819600,2,16.7,53.47,433.92,0.93,21.32,2022-01-10 13:00:00,2022,1,10,13,0,2,2022-01-10,Winter,Poor,Low,False
1641823200,2,12.67,51.41,373.84,1.1,16.82,2022-01-10 14:00:00,2022,1,10,14,0,2,2022-01-10,Winter,Moderate,Low,False
1641826800,2,10.16,51.41,343.8,1.31,13.96,2022-01-10 15:00:00,2022,1,10,15,0,2,2022-01-10,Winter,Moderate,Low,False
1641830400,2,7.66,52.09,320.43,4.02,10.95,2022-01-10 16:00:00,2022,1,10,16,0,2,2022-01-10,Winter,Fair,Low,False
1641834000,2,6.14,50.72,310.42,11.18,8.71,2022-01-10 17:00:00,2022,1,10,17,0,2,2022-01-10,Winter,Fair,Low,True
1641837600,2,5.28,47.98,303.75,18.42,7.12,2022-01-10 18:00:00,2022,1,10,18,0,2,2022-01-10,Winter,Fair,Low,True
1641841200,2,5.1,47.3,303.75,22.89,6.41,2022-01-10 19:00:00,2022,1,10,19,0,2,2022-01-10,Winter,Fair,Low,True
1641844800,2,5.22,45.93,307.08,25.39,6.34,2022-01-10 20:00:00,2022,1,10,20,0,2,2022-01-10,Winter,Fair,Low,False
1641848400,2,5.22,42.5,300.41,28.25,6.3,2022-01-10 21:00:00,2022,1,10,21,0,2,2022-01-10,Winter,Fair,Low,False
1641852000,1,5.3,37.7,300.41,30.4,6.46,2022-01-10 22:00:00,2022,1,10,22,0,2,2022-01-10,Winter,Fair,Low,False
1641855600,1,5.45,31.19,293.73,33.26,6.81,2022-01-10 23:00:00,2022,1,10,23,0,2,2022-01-10,Winter,Fair,Low,False
1641859200,1,5.88,22.62,277.04,36.84,7.46,2022-01-11 00:00:00,2022,1,11,0,1,2,2022-01-11,Winter,Fair,Low,False
1641862800,1,5.71,17.31,270.37,36.84,7.42,2022-01-11 01:00:00,2022,1,11,1,1,2,2022-01-11,Winter,Fair,Low,False
1641866400,1,5.32,15.08,270.37,35.76,6.76,2022-01-11 02:00:00,2022,1,11,2,1,2,2022-01-11,Winter,Fair,Low,False
1641870000,1,4.95,13.19,267.03,37.19,6.15,2022-01-11 03:00:00,2022,1,11,3,1,2,2022-01-11,Winter,Good,Low,False
1641873600,1,4.33,12.85,263.69,37.55,5.43,2022-01-11 04:00:00,2022,1,11,4,1,2,2022-01-11,Winter,Good,Low,False
1641877200,1,4.38,14.91,263.69,34.33,5.54,2022-01-11 05:00:00,2022,1,11,5,1,2,2022-01-11,Winter,Good,Low,False
1641880800,1,4.38,18.16,270.37,31.83,5.56,2022-01-11 06:00:00,2022,1,11,6,1,2,2022-01-11,Winter,Good,Low,False
1641884400,1,5.22,29.82,290.39,20.92,6.51,2022-01-11 07:00:00,2022,1,11,7,1,2,2022-01-11,Winter,Fair,Low,True
1641888000,2,7.05,44.55,323.77,4.69,8.54,2022-01-11 08:00:00,2022,1,11,8,1,2,2022-01-11,Winter,Fair,Low,True
1641891600,2,8.41,45.93,347.14,0.21,10.11,2022-01-11 09:00:00,2022,1,11,9,1,2,2022-01-11,Winter,Fair,Low,True
1641895200,2,9.36,42.84,357.15,0.16,11.13,2022-01-11 10:00:00,2022,1,11,10,1,2,2022-01-11,Winter,Fair,Low,False
1641898800,2,10.05,38.39,353.81,0.21,11.93,2022-01-11 11:00:00,2022,1,11,11,1,2,2022-01-11,Winter,Moderate,Low,False
1641902400,2,10.93,36.33,350.48,0.22,13.0,2022-01-11 12:00:00,2022,1,11,12,1,2,2022-01-11,Winter,Moderate,Low,False
1641906000,2,12.34,35.99,350.48,0.18,14.53,2022-01-11 13:00:00,2022,1,11,13,1,2,2022-01-11,Winter,Moderate,Low,False
1641909600,2,14.11,34.96,367.16,0.11,16.26,2022-01-11 14:00:00,2022,1,11,14,1,2,2022-01-11,Winter,Moderate,Low,False
1641913200,2,15.33,33.24,380.52,0.05,17.32,2022-01-11 15:00:00,2022,1,11,15,1,2,2022-01-11,Winter,Poor,Low,False
1641916800,2,14.71,29.13,377.18,0.01,16.48,2022-01-11 16:00:00,2022,1,11,16,1,2,2022-01-11,Winter,Moderate,Low,False
1641920400,2,12.21,25.36,347.14,0.0,13.74,2022-01-11 17:00:00,2022,1,11,17,1,2,2022-01-11,Winter,Moderate,Low,True
1641924000,1,9.55,25.36,313.76,0.0,10.89,2022-01-11 18:00:00,2022,1,11,18,1,2,2022-01-11,Winter,Fair,Low,True
1641927600,1,7.65,28.45,287.06,0.16,9.29,2022-01-11 19:00:00,2022,1,11,19,1,2,2022-01-11,Winter,Fair,Low,True
1641931200,1,7.51,29.47,287.06,0.39,9.4,2022-01-11 20:00:00,2022,1,11,20,1,2,2022-01-11,Winter,Fair,Low,False
1641934800,1,7.26,29.82,290.39,0.63,9.22,2022-01-11 21:00:00,2022,1,11,21,1,2,2022-01-11,Winter,Fair,Low,False
1641938400,1,7.01,30.16,293.73,0.76,9.23,2022-01-11 22:00:00,2022,1,11,22,1,2,2022-01-11,Winter,Fair,Low,False
1641942000,1,6.99,29.47,293.73,0.97,9.65,2022-01-11 23:00:00,2022,1,11,23,1,2,2022-01-11,Winter,Fair,Low,False
1641945600,1,6.94,27.76,287.06,2.24,10.03,2022-01-12 00:00:00,2022,1,12,0,2,2,2022-01-12,Winter,Fair,Low,False
1641949200,1,7.47,27.08,287.06,2.95,11.13,2022-01-12 01:00:00,2022,1,12,1,2,2,2022-01-12,Winter,Fair,Low,False
1641952800,1,8.36,26.73,287.06,2.64,12.52,2022-01-12 02:00:00,2022,1,12,2,2,2,2022-01-12,Winter,Fair,Low,False
1641956400,1,9.54,26.39,290.39,2.64,14.15,2022-01-12 03:00:00,2022,1,12,3,2,2,2022-01-12,Winter,Fair,Low,False
1641960000,2,10.72,27.08,290.39,2.5,15.71,2022-01-12 04:00:00,2022,1,12,4,2,2,2022-01-12,Winter,Moderate,Low,False
1641963600,2,11.41,28.1,293.73,1.74,16.66,2022-01-12 05:00:00,2022,1,12,5,2,2,2022-01-12,Winter,Moderate,Low,False
1641967200,2,12.01,30.85,307.08,0.86,17.56,2022-01-12 06:00:00,2022,1,12,6,2,2,2022-01-12,Winter,Moderate,Low,False
1641970800,2,14.46,34.62,350.48,0.07,20.15,2022-01-12 07:00:00,2022,1,12,7,2,2,2022-01-12,Winter,Moderate,Low,True
1641974400,2,18.63,39.76,420.57,0.0,24.31,2022-01-12 08:00:00,2022,1,12,8,2,2,2022-01-12,Winter,Poor,Low,True
1641978000,3,22.41,47.3,480.65,0.17,27.9,2022-01-12 09:00:00,2022,1,12,9,2,2,2022-01-12,Winter,Poor,Low,True
1641981600,4,25.12,52.09,520.71,1.77,30.37,2022-01-12 10:00:00,2022,1,12,10,2,2,2022-01-12,Winter,Very Poor,Low,False
1641985200,4,25.67,52.78,514.03,2.91,31.03,2022-01-12 11:00:00,2022,1,12,11,2,2,2022-01-12,Winter,Very Poor,Low,False
1641988800,3,24.95,52.09,487.33,2.79,30.61,2022-01-12 12:00:00,2022,1,12,12,2,2,2022-01-12,Winter,Poor,Low,False
1641992400,2,17.62,56.21,400.54,5.1,23.68,2022-01-12 13:00:00,2022,1,12,13,2,2,2022-01-12,Winter,Poor,Low,False
1641996000,2,16.22,53.47,377.18,4.83,22.51,2022-01-12 14:00:00,2022,1,12,14,2,2,2022-01-12,Winter,Poor,Low,False
1641999600,2,14.87,50.72,363.83,3.22,21.24,2022-01-12 15:00:00,2022,1,12,15,2,2,2022-01-12,Winter,Moderate,Low,False
1642003200,2,15.03,51.41,370.5,0.67,21.54,2022-01-12 16:00:00,2022,1,12,16,2,2,2022-01-12,Winter,Poor,Low,False
1642006800,2,17.37,53.47,397.21,0.01,24.01,2022-01-12 17:00:00,2022,1,12,17,2,2,2022-01-12,Winter,Poor,Low,True
1642010400,2,19.64,54.84,433.92,0.0,25.67,2022-01-12 18:00:00,2022,1,12,18,2,2,2022-01-12,Winter,Poor,Low,True
1642014000,3,23.54,54.84,494.0,0.0,28.59,2022-01-12 19:00:00,2022,1,12,19,2,2,2022-01-12,Winter,Poor,Low,True
1642017600,4,28.31,54.84,567.44,0.0,33.01,2022-01-12 20:00:00,2022,1,12,20,2,2,2022-01-12,Winter,Very Poor,Low,False
1642021200,4,30.84,55.52,607.49,0.0,35.41,2022-01-12 21:00:00,2022,1,12,21,2,2,2022-01-12,Winter,Very Poor,Low,False
1642024800,4,32.52,56.21,634.19,0.0,37.03,2022-01-12 22:00:00,2022,1,12,22,2,2,2022-01-12,Winter,Very Poor,Low,False
1642028400,4,31.27,56.21,614.17,0.0,35.43,2022-01-12 23:00:00,2022,1,12,23,2,2,2022-01-12,Winter,Very Poor,Low,False
1642032000,4,26.39,54.84,547.41,0.0,29.78,2022-01-13 00:00:00,2022,1,13,0,3,2,2022-01-13,Winter,Very Poor,Low,False
1642035600,2,19.33,56.21,447.27,0.0,21.84,2022-01-13 01:00:00,2022,1,13,1,3,2,2022-01-13,Winter,Poor,Low,False
1642039200,2,16.83,54.84,410.56,0.0,19.0,2022-01-13 02:00:00,2022,1,13,2,3,2,2022-01-13,Winter,Poor,Low,False
1642042800,2,15.8,52.78,390.53,0.01,17.79,2022-01-13 03:00:00,2022,1,13,3,3,2,2022-01-13,Winter,Poor,Low,False
1642046400,2,15.56,50.04,377.18,0.03,17.48,2022-01-13 04:00:00,2022,1,13,4,3,2,2022-01-13,Winter,Poor,Low,False
1642050000,2,15.93,46.61,363.83,0.08,17.99,2022-01-13 05:00:00,2022,1,13,5,3,2,2022-01-13,Winter,Poor,Low,False
1642053600,2,16.65,43.87,360.49,0.11,18.89,2022-01-13 06:00:00,2022,1,13,6,3,2,2022-01-13,Winter,Poor,Low,False
1642057200,2,19.6,44.55,397.21,0.01,22.24,2022-01-13 07:00:00,2022,1,13,7,3,2,2022-01-13,Winter,Poor,Low,True
1642060800,3,24.83,48.67,473.98,0.0,27.87,2022-01-13 08:00:00,2022,1,13,8,3,2,2022-01-13,Winter,Poor,Low,True
1642064400,4,29.57,52.78,547.41,0.08,32.86,2022-01-13 09:00:00,2022,1,13,9,3,2,2022-01-13,Winter,Very Poor,Low,True
1642068000,4,33.0,54.15,594.14,0.99,36.39,2022-01-13 10:00:00,2022,1,13,10,3,2,2022-01-13,Winter,Very Poor,Low,False
1642071600,4,33.71,54.15,607.49,2.5,37.02,2022-01-13 11:00:00,2022,1,13,11,3,2,2022-01-13,Winter,Very Poor,Low,False
1642075200,4,32.23,55.52,587.46,4.29,35.34,2022-01-13 12:00:00,2022,1,13,12,3,2,2022-01-13,Winter,Very Poor,Low,False
1642078800,3,24.56,59.63,520.71,8.23,27.23,2022-01-13 13:00:00,2022,1,13,13,3,2,2022-01-13,Winter,Poor,Low,False
1642082400,3,21.88,61.01,487.33,8.49,24.45,2022-01-13 14:00:00,2022,1,13,14,3,2,2022-01-13,Winter,Poor,Low,False
1642086000,3,21.77,63.75,487.33,5.54,24.4,2022-01-13 15:00:00,2022,1,13,15,3,2,2022-01-13,Winter,Poor,Low,False
1642089600,3,22.43,67.17,500.68,1.4,25.2,2022-01-13 16:00:00,2022,1,13,16,3,2,2022-01-13,Winter,Poor,Moderate,False
1642093200,3,23.75,67.17,514.03,0.01,26.69,2022-01-13 17:00:00,2022,1,13,17,3,2,2022-01-13,Winter,Poor,Moderate,True
1642096800,4,25.14,67.17,527.38,0.0,28.18,2022-01-13 18:00:00,2022,1,13,18,3,2,2022-01-13,Winter,Very Poor,Moderate,True
1642100400,4,27.82,69.92,554.08,0.0,30.94,2022-01-13 19:00:00,2022,1,13,19,3,2,2022-01-13,Winter,Very Poor,Moderate,True
1642104000,4,31.08,71.29,587.46,0.0,34.36,2022-01-13 20:00:00,2022,1,13,20,3,2,2022-01-13,Winter,Very Poor,Moderate,False
1642107600,4,33.2,69.92,607.49,0.0,36.54,2022-01-13 21:00:00,2022,1,13,21,3,2,2022-01-13,Winter,Very Poor,Moderate,False
1642111200,4,36.18,66.49,640.87,0.0,39.65,2022-01-13 22:00:00,2022,1,13,22,3,2,2022-01-13,Winter,Extremely Poor,Low,False
1642114800,4,37.98,62.38,654.22,0.0,41.59,2022-01-13 23:00:00,2022,1,13,23,3,2,2022-01-13,Winter,Extremely Poor,Low,False
1642118400,4,34.14,55.52,607.49,0.0,37.54,2022-01-14 00:00:00,2022,1,14,0,4,2,2022-01-14,Winter,Very Poor,Low,False
1642122000,4,27.51,47.3,534.06,0.0,30.49,2022-01-14 01:00:00,2022,1,14,1,4,2,2022-01-14,Winter,Very Poor,Low,False
1642125600,3,21.31,39.76,460.62,0.0,23.86,2022-01-14 02:00:00,2022,1,14,2,4,2,2022-01-14,Winter,Poor,Low,False
1642129200,2,17.07,35.64,410.56,0.0,19.21,2022-01-14 03:00:00,2022,1,14,3,4,2,2022-01-14,Winter,Poor,Low,False
1642132800,2,14.94,35.64,377.18,0.0,16.8,2022-01-14 04:00:00,2022,1,14,4,4,2,2022-01-14,Winter,Moderate,Low,False
1642136400,2,15.39,38.39,367.16,0.02,17.16,2022-01-14 05:00:00,2022,1,14,5,4,2,2022-01-14,Winter,Poor,Low,False
1642140000,2,18.01,41.81,390.53,0.01,19.95,2022-01-14 06:00:00,2022,1,14,6,4,2,2022-01-14,Winter,Poor,Low,False
1642143600,4,25.53,46.61,473.98,0.0,28.02,2022-01-14 07:00:00,2022,1,14,7,4,2,2022-01-14,Winter,Very Poor,Low,True
1642147200,4,35.09,50.72,567.44,0.0,38.17,2022-01-14 08:00:00,2022,1,14,8,4,2,2022-01-14,Winter,Extremely Poor,Low,True
1642150800,4,41.27,52.09,600.81,0.14,44.65,2022-01-14 09:00:00,2022,1,14,9,4,2,2022-01-14,Winter,Extremely Poor,Low,True
1642154400,4,41.69,52.09,560.76,1.99,44.84,2022-01-14 10:00:00,2022,1,14,10,4,2,2022-01-14,Winter,Extremely Poor,Low,False
1642158000,4,42.85,52.09,560.76,4.16,45.99,2022-01-14 11:00:00,2022,1,14,11,4,2,2022-01-14,Winter,Extremely Poor,Low,False
1642161600,4,44.1,52.09,560.76,5.28,47.4,2022-01-14 12:00:00,2022,1,14,12,4,2,2022-01-14,Winter,Extremely Poor,Low,False
1642165200,4,37.55,53.47,507.35,7.51,40.79,2022-01-14 13:00:00,2022,1,14,13,4,2,2022-01-14,Winter,Extremely Poor,Low,False
1642168800,4,36.37,56.21,494.0,6.79,39.65,2022-01-14 14:00:00,2022,1,14,14,4,2,2022-01-14,Winter,Extremely Poor,Low,False
1642172400,4,35.28,58.95,487.33,4.43,38.77,2022-01-14 15:00:00,2022,1,14,15,4,2,2022-01-14,Winter,Extremely Poor,Low,False
1642176000,4,34.55,58.26,500.68,1.03,38.3,2022-01-14 16:00:00,2022,1,14,16,4,2,2022-01-14,Winter,Very Poor,Low,False
1642179600,4,36.65,55.52,540.73,0.01,40.49,2022-01-14 17:00:00,2022,1,14,17,4,2,2022-01-14,Winter,Extremely Poor,Low,True
1642183200,4,39.25,55.52,587.46,0.0,42.55,2022-01-14 18:00:00,2022,1,14,18,4,2,2022-01-14,Winter,Extremely Poor,Low,True
1642186800,4,41.57,56.89,634.19,0.0,43.94,2022-01-14 19:00:00,2022,1,14,19,4,2,2022-01-14,Winter,Extremely Poor,Low,True
1642190400,4,42.27,58.26,660.9,0.0,44.26,2022-01-14 20:00:00,2022,1,14,20,4,2,2022-01-14,Winter,Extremely Poor,Low,False
1642194000,4,41.67,57.58,660.9,0.0,43.63,2022-01-14 21:00:00,2022,1,14,21,4,2,2022-01-14,Winter,Extremely Poor,Low,False
1642197600,4,38.22,54.15,614.17,0.0,40.25,2022-01-14 22:00:00,2022,1,14,22,4,2,2022-01-14,Winter,Extremely Poor,Low,False
1642201200,4,35.78,52.09,574.11,0.0,37.57,2022-01-14 23:00:00,2022,1,14,23,4,2,2022-01-14,Winter,Extremely Poor,Low,False
1642204800,4,31.45,52.78,507.35,0.0,32.89,2022-01-15 00:00:00,2022,1,15,0,5,2,2022-01-15,Winter,Very Poor,Low,False
1642208400,4,26.87,55.52,440.6,0.0,28.07,2022-01-15 01:00:00,2022,1,15,1,5,2,2022-01-15,Winter,Very Poor,Low,False
1642212000,3,24.32,56.21,400.54,0.04,25.42,2022-01-15 02:00:00,2022,1,15,2,5,2,2022-01-15,Winter,Poor,Low,False
1642215600,3,23.23,54.84,380.52,0.25,24.27,2022-01-15 03:00:00,2022,1,15,3,5,2,2022-01-15,Winter,Poor,Low,False
1642219200,3,23.01,52.09,373.84,0.51,24.05,2022-01-15 04:00:00,2022,1,15,4,5,2,2022-01-15,Winter,Poor,Low,False
1642222800,3,23.43,48.67,370.5,0.47,24.51,2022-01-15 05:00:00,2022,1,15,5,5,2,2022-01-15,Winter,Poor,Low,False
1642226400,3,24.54,45.93,380.52,0.18,25.81,2022-01-15 06:00:00,2022,1,15,6,5,2,2022-01-15,Winter,Poor,Low,False
1642230000,4,29.36,46.61,427.25,0.01,31.12,2022-01-15 07:00:00,2022,1,15,7,5,2,2022-01-15,Winter,Very Poor,Low,True
1642233600,4,36.87,49.35,514.03,0.0,39.15,2022-01-15 08:00:00,2022,1,15,8,5,2,2022-01-15,Winter,Extremely Poor,Low,True
1642237200,4,44.56,51.41,600.81,0.02,47.16,2022-01-15 09:00:00,2022,1,15,9,5,2,2022-01-15,Winter,Extremely Poor,Low,True
1642240800,5,51.47,51.41,667.57,0.19,54.4,2022-01-15 10:00:00,2022,1,15,10,5,2,2022-01-15,Winter,Extremely Poor,Low,False
1642244400,5,54.39,48.67,667.57,0.6,57.48,2022-01-15 11:00:00,2022,1,15,11,5,2,2022-01-15,Winter,Extremely Poor,Low,False
1642248000,5,50.38,42.5,587.46,1.43,53.38,2022-01-15 12:00:00,2022,1,15,12,5,2,2022-01-15,Winter,Extremely Poor,Low,False
1642251600,4,43.66,38.39,467.3,4.38,45.97,2022-01-15 13:00:00,2022,1,15,13,5,2,2022-01-15,Winter,Extremely Poor,Low,False
1642255200,4,40.45,38.04,433.92,7.24,42.45,2022-01-15 14:00:00,2022,1,15,14,5,2,2022-01-15,Winter,Extremely Poor,Low,False
1642258800,4,33.87,39.07,397.21,11.98,35.56,2022-01-15 15:00:00,2022,1,15,15,5,2,2022-01-15,Winter,Very Poor,Low,False
1642262400,4,29.21,44.55,383.85,10.82,30.76,2022-01-15 16:00:00,2022,1,15,16,5,2,2022-01-15,Winter,Very Poor,Low,False
1642266000,4,28.1,54.15,400.54,1.83,29.69,2022-01-15 17:00:00,2022,1,15,17,5,2,2022-01-15,Winter,Very Poor,Low,True
1642269600,4,28.19,57.58,423.91,0.09,29.85,2022-01-15 18:00:00,2022,1,15,18,5,2,2022-01-15,Winter,Very Poor,Low,True
1642273200,4,28.75,61.01,453.95,0.01,30.54,2022-01-15 19:00:00,2022,1,15,19,5,2,2022-01-15,Winter,Very Poor,Low,True
1642276800,4,27.79,63.06,453.95,0.0,29.65,2022-01-15 20:00:00,2022,1,15,20,5,2,2022-01-15,Winter,Very Poor,Low,False
1642280400,4,25.25,62.38,433.92,0.01,27.15,2022-01-15 21:00:00,2022,1,15,21,5,2,2022-01-15,Winter,Very Poor,Low,False
1642284000,3,22.0,59.63,410.56,0.03,23.93,2022-01-15 22:00:00,2022,1,15,22,5,2,2022-01-15,Winter,Poor,Low,False
1642287600,2,18.28,55.52,380.52,0.23,20.26,2022-01-15 23:00:00,2022,1,15,23,5,2,2022-01-15,Winter,Poor,Low,False
1642291200,2,13.64,48.67,333.79,3.89,15.66,2022-01-16 00:00:00,2022,1,16,0,6,2,2022-01-16,Winter,Moderate,Low,False
1642294800,2,10.39,38.04,303.75,15.91,12.49,2022-01-16 01:00:00,2022,1,16,1,6,2,2022-01-16,Winter,Moderate,Low,False
1642298400,1,9.48,35.3,293.73,20.38,11.67,2022-01-16 02:00:00,2022,1,16,2,6,2,2022-01-16,Winter,Fair,Low,False
1642302000,1,9.27,35.3,293.73,20.21,11.45,2022-01-16 03:00:00,2022,1,16,3,6,2,2022-01-16,Winter,Fair,Low,False
1642305600,1,9.25,35.64,297.07,18.6,11.22,2022-01-16 04:00:00,2022,1,16,4,6,2,2022-01-16,Winter,Fair,Low,False
1642309200,1,9.28,34.62,300.41,16.81,10.97,2022-01-16 05:00:00,2022,1,16,5,6,2,2022-01-16,Winter,Fair,Low,False
1642312800,1,9.6,34.62,303.75,13.59,10.95,2022-01-16 06:00:00,2022,1,16,6,6,2,2022-01-16,Winter,Fair,Low,False
1642316400,2,11.51,43.87,337.12,3.67,12.71,2022-01-16 07:00:00,2022,1,16,7,6,2,2022-01-16,Winter,Moderate,Low,True
1642320000,2,13.38,50.04,370.5,0.2,14.54,2022-01-16 08:00:00,2022,1,16,8,6,2,2022-01-16,Winter,Moderate,Low,True
1642323600,2,13.04,53.47,373.84,0.25,14.13,2022-01-16 09:00:00,2022,1,16,9,6,2,2022-01-16,Winter,Moderate,Low,True
1642327200,2,11.53,51.41,357.15,1.31,12.57,2022-01-16 10:00:00,2022,1,16,10,6,2,2022-01-16,Winter,Moderate,Low,False
1642330800,2,9.92,45.93,333.79,3.67,10.98,2022-01-16 11:00:00,2022,1,16,11,6,2,2022-01-16,Winter,Fair,Low,False
1642334400,1,7.64,38.73,303.75,9.21,8.67,2022-01-16 12:00:00,2022,1,16,12,6,2,2022-01-16,Winter,Fair,Low,False
1642338000,1,5.44,23.99,273.7,25.75,6.36,2022-01-16 13:00:00,2022,1,16,13,6,2,2022-01-16,Winter,Fair,Low,False
1642341600,1,4.46,18.34,263.69,34.69,5.38,2022-01-16 14:00:00,2022,1,16,14,6,2,2022-01-16,Winter,Good,Low,False
1642345200,1,4.14,17.65,260.35,37.91,5.12,2022-01-16 15:00:00,2022,1,16,15,6,2,2022-01-16,Winter,Good,Low,False
1642348800,1,4.27,21.76,263.69,32.54,5.38,2022-01-16 16:00:00,2022,1,16,16,6,2,2022-01-16,Winter,Good,Low,False
1642352400,1,4.8,29.82,270.37,19.49,6.01,2022-01-16 17:00:00,2022,1,16,17,6,2,2022-01-16,Winter,Good,Low,True
1642356000,1,5.33,35.3,277.04,10.46,6.63,2022-01-16 18:00:00,2022,1,16,18,6,2,2022-01-16,Winter,Fair,Low,True
1642359600,1,5.84,37.36,283.72,6.17,7.25,2022-01-16 19:00:00,2022,1,16,19,6,2,2022-01-16,Winter,Fair,Low,True
